,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name
0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4,lovely (with khalid),billie eilish
1CPSRRXGTQVgc1DIRWmLcg,0.599,0.851,9,-2.952,1,0.0456,0.00185,0.064,0.156,0.436,94.226,audio_features,1CPSRRXGTQVgc1DIRWmLcg,spotify:track:1CPSRRXGTQVgc1DIRWmLcg,https://api.spotify.com/v1/tracks/1CPSRRXGTQVgc1DIRWmLcg,https://api.spotify.com/v1/audio-analysis/1CPSRRXGTQVgc1DIRWmLcg,180192,4,wasted (feat. lil uzi vert),juice wrld
4cktbXiXOapiLBMprHFErI,0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,audio_features,4cktbXiXOapiLBMprHFErI,spotify:track:4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,189486,4,memories,maroon 5
6NfrH0ANGmgBXyxgV2PeXt,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,audio_features,6NfrH0ANGmgBXyxgV2PeXt,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/tracks/6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/audio-analysis/6NfrH0ANGmgBXyxgV2PeXt,163084,4,la difícil,bad bunny
7y6c07pgjZvtHI9kuMVqk1,0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,audio_features,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,250337,4,get it together,"drake, black coffee, jorja smith"
1mhyrcFZHCXtPBTLkX8uXL,0.612,0.947,4,-3.001,0,0.068,0.00142,0,0.73,0.634,102.901,audio_features,1mhyrcFZHCXtPBTLkX8uXL,spotify:track:1mhyrcFZHCXtPBTLkX8uXL,https://api.spotify.com/v1/tracks/1mhyrcFZHCXtPBTLkX8uXL,https://api.spotify.com/v1/audio-analysis/1mhyrcFZHCXtPBTLkX8uXL,183532,4,zitti e buoni,måneskin
3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,audio_features,3HWzoMvoF3TQfYg4UPszDq,spotify:track:3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,173325,4,truth hurts,lizzo
02VBYrHfVwfEWXk5DXyf0T,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,audio_features,02VBYrHfVwfEWXk5DXyf0T,spotify:track:02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/audio-analysis/02VBYrHfVwfEWXk5DXyf0T,242096,4,leave the door open,"bruno mars, anderson .paak, silk sonic"
6mQLN3zRtAp6ovjusyYKrV,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,audio_features,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,218293,4,rewrite the stars (with james arthur & anne-marie),james arthur
481WJtoyGNStbiiWzTUydW,0.792,0.756,6,-7.283,0,0.0431,0.224,0,0.0858,0.301,90.012,audio_features,481WJtoyGNStbiiWzTUydW,spotify:track:481WJtoyGNStbiiWzTUydW,https://api.spotify.com/v1/tracks/481WJtoyGNStbiiWzTUydW,https://api.spotify.com/v1/audio-analysis/481WJtoyGNStbiiWzTUydW,178562,4,pininfarina - remix,"rei, neo pistea, duki"
6ZyLo7sln0QFP7YXqgXCU8,0.834,0.674,10,-5.21,0,0.0972,0.102,0,0.0903,0.828,137.04,audio_features,6ZyLo7sln0QFP7YXqgXCU8,spotify:track:6ZyLo7sln0QFP7YXqgXCU8,https://api.spotify.com/v1/tracks/6ZyLo7sln0QFP7YXqgXCU8,https://api.spotify.com/v1/audio-analysis/6ZyLo7sln0QFP7YXqgXCU8,252960,4,wie falco,"nimo, yung hurn, ufo361"
6NFyWDv5CjfwuzoCkw47Xf,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,audio_features,6NFyWDv5CjfwuzoCkw47Xf,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,232253,4,delicate,taylor swift
1VJwtWR6z7SpZRwipI12be,0.689,0.516,8,-5.857,1,0.0444,0.513,0,0.163,0.209,124.876,audio_features,1VJwtWR6z7SpZRwipI12be,spotify:track:1VJwtWR6z7SpZRwipI12be,https://api.spotify.com/v1/tracks/1VJwtWR6z7SpZRwipI12be,https://api.spotify.com/v1/audio-analysis/1VJwtWR6z7SpZRwipI12be,190920,4,candy,doja cat
4AMY0oGSt7vZwgxDnHCJBr,0.636,0.63,0,-6.396,1,0.0346,0.0796,0,0.13,0.454,104.845,audio_features,4AMY0oGSt7vZwgxDnHCJBr,spotify:track:4AMY0oGSt7vZwgxDnHCJBr,https://api.spotify.com/v1/tracks/4AMY0oGSt7vZwgxDnHCJBr,https://api.spotify.com/v1/audio-analysis/4AMY0oGSt7vZwgxDnHCJBr,184020,4,true colors (feat. maya avedis),xo cupid
72gv4zhNvRVdQA0eOenCal,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,audio_features,72gv4zhNvRVdQA0eOenCal,spotify:track:72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,212733,4,symphony (feat. zara larsson),clean bandit
0E6PsO3ymCfUh7pJQjBgkj,0.705,0.784,2,-6.477,1,0.271,0.0133,0,0.168,0.377,160.035,audio_features,0E6PsO3ymCfUh7pJQjBgkj,spotify:track:0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/tracks/0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/audio-analysis/0E6PsO3ymCfUh7pJQjBgkj,264853,4,apeshit,the carters
7bpYMYc6CyaMY2IK804gnu,0.704,0.73,11,-4.483,1,0.0283,0.441,0,0.265,0.67,104.94,audio_features,7bpYMYc6CyaMY2IK804gnu,spotify:track:7bpYMYc6CyaMY2IK804gnu,https://api.spotify.com/v1/tracks/7bpYMYc6CyaMY2IK804gnu,https://api.spotify.com/v1/audio-analysis/7bpYMYc6CyaMY2IK804gnu,180560,4,きらきら,もさを。
0erWIis2tg4LDsAwyI4tqE,0.384,0.567,8,-9.671,1,0.292,0.748,0,0.138,0.332,87.645,audio_features,0erWIis2tg4LDsAwyI4tqE,spotify:track:0erWIis2tg4LDsAwyI4tqE,https://api.spotify.com/v1/tracks/0erWIis2tg4LDsAwyI4tqE,https://api.spotify.com/v1/audio-analysis/0erWIis2tg4LDsAwyI4tqE,202750,4,ükssarvik,beebiloust
7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,audio_features,7ju97lgwC2rKQ6wwsf9no9,spotify:track:7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/audio-analysis/7ju97lgwC2rKQ6wwsf9no9,182200,4,rain on me (with ariana grande),lady gaga
5ED76K5yxvxaXeO8Ph8hXo,0.55,0.781,10,-5.453,0,0.13,0.0593,0,0.26,0.649,95.586,audio_features,5ED76K5yxvxaXeO8Ph8hXo,spotify:track:5ED76K5yxvxaXeO8Ph8hXo,https://api.spotify.com/v1/tracks/5ED76K5yxvxaXeO8Ph8hXo,https://api.spotify.com/v1/audio-analysis/5ED76K5yxvxaXeO8Ph8hXo,352507,4,leyendas,"karol g, wisin & yandel, nicky jam, ivy queen, zion, alberto stylee"
26m7fVZz6SxQCW0RUhUtEb,0.592,0.539,1,-10.147,0,0.0327,0.105,2.64e-06,0.425,0.538,127.914,audio_features,26m7fVZz6SxQCW0RUhUtEb,spotify:track:26m7fVZz6SxQCW0RUhUtEb,https://api.spotify.com/v1/tracks/26m7fVZz6SxQCW0RUhUtEb,https://api.spotify.com/v1/audio-analysis/26m7fVZz6SxQCW0RUhUtEb,348055,4,我還年輕 我還年輕,老王樂隊
2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4,sicko mode,travis scott
1WSGTYKLEpKfNQYYW5Oymt,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,audio_features,1WSGTYKLEpKfNQYYW5Oymt,spotify:track:1WSGTYKLEpKfNQYYW5Oymt,https://api.spotify.com/v1/tracks/1WSGTYKLEpKfNQYYW5Oymt,https://api.spotify.com/v1/audio-analysis/1WSGTYKLEpKfNQYYW5Oymt,158027,4,"i can’t get enough (benny blanco, selena gomez, j balvin, tainy)",benny blanco
1KdwnsWOvhM53vezy5ROuf,0.672,0.684,9,-5.682,0,0.316,0.125,0.0261,0.183,0.62,75.233,audio_features,1KdwnsWOvhM53vezy5ROuf,spotify:track:1KdwnsWOvhM53vezy5ROuf,https://api.spotify.com/v1/tracks/1KdwnsWOvhM53vezy5ROuf,https://api.spotify.com/v1/audio-analysis/1KdwnsWOvhM53vezy5ROuf,182816,3,no te debí besar,"c. tangana, paloma mami"
6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,audio_features,6Qs4SXO9dwPj5GKvVOv8Ki,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,171030,4,dancing with a stranger (with normani),sam smith
1KGi9sZVMeszgZOWivFpxs,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,1KGi9sZVMeszgZOWivFpxs,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4,klai (closer),scrubb
4vvxsS3eN7EGJf1Ejdbmz6,0.751,0.868,7,-4.544,1,0.0914,0.334,2.75e-05,0.205,0.791,115.374,audio_features,4vvxsS3eN7EGJf1Ejdbmz6,spotify:track:4vvxsS3eN7EGJf1Ejdbmz6,https://api.spotify.com/v1/tracks/4vvxsS3eN7EGJf1Ejdbmz6,https://api.spotify.com/v1/audio-analysis/4vvxsS3eN7EGJf1Ejdbmz6,231933,4,fuentes de ortiz,ed maverick
3jbT1Y5MoPwEIpZndDDwVq,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,audio_features,3jbT1Y5MoPwEIpZndDDwVq,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/tracks/3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/audio-analysis/3jbT1Y5MoPwEIpZndDDwVq,270741,4,adicto (with anuel aa & ozuna),tainy
6dqiwfvxb1AM5y1vyVwaa0,0.643,0.329,1,-12.598,1,0.0898,0.425,0.665,0.0958,0.202,156.959,audio_features,6dqiwfvxb1AM5y1vyVwaa0,spotify:track:6dqiwfvxb1AM5y1vyVwaa0,https://api.spotify.com/v1/tracks/6dqiwfvxb1AM5y1vyVwaa0,https://api.spotify.com/v1/audio-analysis/6dqiwfvxb1AM5y1vyVwaa0,152375,4,window,joji
1087UErO9Zd3s6zvWu4FL0,0.763,0.803,7,-5.755,0,0.0529,0.469,0.00188,0.118,0.672,135.034,audio_features,1087UErO9Zd3s6zvWu4FL0,spotify:track:1087UErO9Zd3s6zvWu4FL0,https://api.spotify.com/v1/tracks/1087UErO9Zd3s6zvWu4FL0,https://api.spotify.com/v1/audio-analysis/1087UErO9Zd3s6zvWu4FL0,165129,4,adriana,raf camora
2beS6dD5rovBxSA1zYoSHR,0.804,0.787,10,-3.824,0,0.0746,0.14,0,0.0927,0.562,91.974,audio_features,2beS6dD5rovBxSA1zYoSHR,spotify:track:2beS6dD5rovBxSA1zYoSHR,https://api.spotify.com/v1/tracks/2beS6dD5rovBxSA1zYoSHR,https://api.spotify.com/v1/audio-analysis/2beS6dD5rovBxSA1zYoSHR,309120,4,no me conoce - remix,"jhay cortez, j balvin, bad bunny"
4UkFMIoki83SK2KGjZg41B,0.849,0.919,6,-2.346,0,0.0748,0.534,0.0165,0.127,0.821,117.985,audio_features,4UkFMIoki83SK2KGjZg41B,spotify:track:4UkFMIoki83SK2KGjZg41B,https://api.spotify.com/v1/tracks/4UkFMIoki83SK2KGjZg41B,https://api.spotify.com/v1/audio-analysis/4UkFMIoki83SK2KGjZg41B,211302,4,prendi (feat. el mayor clasico),lirico en la casa
3Ofmpyhv5UAQ70mENzB277,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,audio_features,3Ofmpyhv5UAQ70mENzB277,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,132780,4,astronaut in the ocean,masked wolf
6SRWhUJcD2YKahCwHavz3X,0.43,0.606,4,-5.115,0,0.0431,0.131,0,0.173,0.123,169.988,audio_features,6SRWhUJcD2YKahCwHavz3X,spotify:track:6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/tracks/6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/audio-analysis/6SRWhUJcD2YKahCwHavz3X,211680,4,darkside,"alan walker, au/ra, tomine harket"
73fFRs03s0gtjggfMW213L,0.848,0.432,0,-10.262,0,0.0385,0.761,2.5e-05,0.149,0.656,120.0,audio_features,73fFRs03s0gtjggfMW213L,spotify:track:73fFRs03s0gtjggfMW213L,https://api.spotify.com/v1/tracks/73fFRs03s0gtjggfMW213L,https://api.spotify.com/v1/audio-analysis/73fFRs03s0gtjggfMW213L,218250,4,bài hát của em,trang
04ZTP5KsCypmtCmQg5tH9R,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,audio_features,04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519,4,i'm a mess,bebe rexha
0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4,santa tell me,ariana grande
1QZlW9PmwtZtHKraGG1JdB,0.801,0.56,9,-8.194,1,0.07,0.245,0.827,0.0679,0.617,97.994,audio_features,1QZlW9PmwtZtHKraGG1JdB,spotify:track:1QZlW9PmwtZtHKraGG1JdB,https://api.spotify.com/v1/tracks/1QZlW9PmwtZtHKraGG1JdB,https://api.spotify.com/v1/audio-analysis/1QZlW9PmwtZtHKraGG1JdB,151193,4,way back then,jung jaeil
6kex4EBAj0WHXDKZMEJaaF,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,audio_features,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409,4,swalla (feat. nicki minaj & ty dolla $ign),jason derulo
0lTYnxJdC68v0oXd5xolxY,0.752,0.729,9,-3.228,1,0.152,0.0382,1.81e-06,0.189,0.83,180.088,audio_features,0lTYnxJdC68v0oXd5xolxY,spotify:track:0lTYnxJdC68v0oXd5xolxY,https://api.spotify.com/v1/tracks/0lTYnxJdC68v0oXd5xolxY,https://api.spotify.com/v1/audio-analysis/0lTYnxJdC68v0oXd5xolxY,203400,4,sutra,"sebastian yatra, dalmata"
1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4,high hopes,panic! at the disco
7LpMG3AEaIJgs62HQhAa91,0.548,0.735,11,-7.572,1,0.236,0.173,0,0.195,0.498,101.252,audio_features,7LpMG3AEaIJgs62HQhAa91,spotify:track:7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/tracks/7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/audio-analysis/7LpMG3AEaIJgs62HQhAa91,162587,4,i'm so tired...,"lauv, troye sivan"
4Clmg1g8n2yBYG13Z1oSdG,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,audio_features,4Clmg1g8n2yBYG13Z1oSdG,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/tracks/4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/audio-analysis/4Clmg1g8n2yBYG13Z1oSdG,189818,4,baila conmigo (feat. kelly ruiz),"dayvi, victor cardenas, kelly ruíz"
0nfp44XFmPrLDMMmYfNIP3,0.712,0.42,7,-6.905,1,0.031,0.141,3.35e-06,0.0862,0.571,129.908,audio_features,0nfp44XFmPrLDMMmYfNIP3,spotify:track:0nfp44XFmPrLDMMmYfNIP3,https://api.spotify.com/v1/tracks/0nfp44XFmPrLDMMmYfNIP3,https://api.spotify.com/v1/audio-analysis/0nfp44XFmPrLDMMmYfNIP3,210107,4,calidad y cantidad,la arrolladora banda el limón de rene camacho
1KMkcUvF7m3SDChDOa7i5L,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4,without you,the kid laroi
3JvKfv6T31zO0ini8iNItO,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4,another love,tom odell
284fVGdbsPtigjjI0jmKXo,0.808,0.701,2,-4.837,0,0.0984,0.00212,2.1e-05,0.126,0.154,158.068,audio_features,284fVGdbsPtigjjI0jmKXo,spotify:track:284fVGdbsPtigjjI0jmKXo,https://api.spotify.com/v1/tracks/284fVGdbsPtigjjI0jmKXo,https://api.spotify.com/v1/audio-analysis/284fVGdbsPtigjjI0jmKXo,142649,4,loyalty. feat. rihanna.,kendrick lamar
6t2ubAB4iSYOuIpRAOGd4t,0.786,0.854,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078,audio_features,6t2ubAB4iSYOuIpRAOGd4t,spotify:track:6t2ubAB4iSYOuIpRAOGd4t,https://api.spotify.com/v1/tracks/6t2ubAB4iSYOuIpRAOGd4t,https://api.spotify.com/v1/audio-analysis/6t2ubAB4iSYOuIpRAOGd4t,157165,4,cake - challenge version,"flo rida, 99 percent"
2gI465u6kCHm6UYXk8Yb6C,0.614,0.917,5,-7.279,0,0.0541,0.342,0.00202,0.687,0.912,93.523,audio_features,2gI465u6kCHm6UYXk8Yb6C,spotify:track:2gI465u6kCHm6UYXk8Yb6C,https://api.spotify.com/v1/tracks/2gI465u6kCHm6UYXk8Yb6C,https://api.spotify.com/v1/audio-analysis/2gI465u6kCHm6UYXk8Yb6C,143985,4,nice for what,drake
7BuHdm4lQqcyG3qTwdkxus,0.8,0.74,10,-4.52,0,0.0479,0.184,0,0.0558,0.775,90.035,audio_features,7BuHdm4lQqcyG3qTwdkxus,spotify:track:7BuHdm4lQqcyG3qTwdkxus,https://api.spotify.com/v1/tracks/7BuHdm4lQqcyG3qTwdkxus,https://api.spotify.com/v1/audio-analysis/7BuHdm4lQqcyG3qTwdkxus,226200,4,aullando,"wisin & yandel, romeo santos"
4DJORZgsbqnEJ4f4B9TBGV,0.879,0.665,11,-6.082,0,0.145,0.164,0,0.319,0.672,123.977,audio_features,4DJORZgsbqnEJ4f4B9TBGV,spotify:track:4DJORZgsbqnEJ4f4B9TBGV,https://api.spotify.com/v1/tracks/4DJORZgsbqnEJ4f4B9TBGV,https://api.spotify.com/v1/audio-analysis/4DJORZgsbqnEJ4f4B9TBGV,212573,4,you don't know me - radio edit,"jax jones, raye"
1rIKgCH4H52lrvDcz50hS8,0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,audio_features,1rIKgCH4H52lrvDcz50hS8,spotify:track:1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,201122,4,lush life,zara larsson
5WnfnSpuNEGXyEt78PBA6d,0.642,0.647,7,-6.312,0,0.428,0.517,0,0.0649,0.664,120.749,audio_features,5WnfnSpuNEGXyEt78PBA6d,spotify:track:5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/tracks/5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/audio-analysis/5WnfnSpuNEGXyEt78PBA6d,217867,4,costa rica,benjamin ingrosso
1ecVks3GJX8U67DvhVDVBn,0.438,0.408,3,-9.857,1,0.0705,0.688,0,0.121,0.373,92.053,audio_features,1ecVks3GJX8U67DvhVDVBn,spotify:track:1ecVks3GJX8U67DvhVDVBn,https://api.spotify.com/v1/tracks/1ecVks3GJX8U67DvhVDVBn,https://api.spotify.com/v1/audio-analysis/1ecVks3GJX8U67DvhVDVBn,253500,4,trời giấu trời mang đi,amee
6aXtrIfbIvpV8qZVD5k6KI,0.879,0.512,2,-10.2,1,0.0589,0.0923,0.000364,0.0974,0.46,136.012,audio_features,6aXtrIfbIvpV8qZVD5k6KI,spotify:track:6aXtrIfbIvpV8qZVD5k6KI,https://api.spotify.com/v1/tracks/6aXtrIfbIvpV8qZVD5k6KI,https://api.spotify.com/v1/audio-analysis/6aXtrIfbIvpV8qZVD5k6KI,125409,4,perra,elilluminari
1sx0XsWUusUoPstbvokZjP,0.731,0.626,11,-6.919,1,0.0805,0.125,0,0.183,0.862,82.488,audio_features,1sx0XsWUusUoPstbvokZjP,spotify:track:1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/tracks/1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/audio-analysis/1sx0XsWUusUoPstbvokZjP,173640,4,a-o-k,tai verdes
4HQ4VFKOJRnTGZlYOOgrr6,0.833,0.483,10,-4.059,1,0.189,0.671,9.7e-06,0.0822,0.827,142.109,audio_features,4HQ4VFKOJRnTGZlYOOgrr6,spotify:track:4HQ4VFKOJRnTGZlYOOgrr6,https://api.spotify.com/v1/tracks/4HQ4VFKOJRnTGZlYOOgrr6,https://api.spotify.com/v1/audio-analysis/4HQ4VFKOJRnTGZlYOOgrr6,257646,4,dizeres,"orgânico, lourena, sant, rap box"
5ZSl6gDoV6bPPxzmLeneV9,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,audio_features,5ZSl6gDoV6bPPxzmLeneV9,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,194408,4,rise,"jonas blue, jack & jack"
5pn6OskYybJrrqcdlNpBvk,0.777,0.1,2,-14.009,0,0.0377,0.926,0,0.0947,0.641,99.979,audio_features,5pn6OskYybJrrqcdlNpBvk,spotify:track:5pn6OskYybJrrqcdlNpBvk,https://api.spotify.com/v1/tracks/5pn6OskYybJrrqcdlNpBvk,https://api.spotify.com/v1/audio-analysis/5pn6OskYybJrrqcdlNpBvk,175404,4,bíum bíum bambaló,hafdís huld
4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4,this feeling (feat. kelsea ballerini),the chainsmokers
3Fj47GNK2kUF0uaEDgXLaD,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,audio_features,3Fj47GNK2kUF0uaEDgXLaD,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,221543,4,wish you were gay,billie eilish
7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4,mine,bazzi
